Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU ASIC Power [W]","GPU PPT [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Memory Dedicated [MB]","GPU Memory Usage [MB]",
24.4.2026,14:14:30.177,51.0,53.0,29.000,29.723,1757.0,1728.0,1163,5238,
24.4.2026,14:14:30.384,51.0,53.0,29.000,29.731,305.0,1730.0,1163,5238,
24.4.2026,14:14:30.584,51.0,53.0,29.000,29.322,1706.0,1730.0,1163,5238,
24.4.2026,14:14:30.790,52.0,52.0,29.000,29.450,271.0,1730.0,1163,5238,
24.4.2026,14:14:30.998,51.0,53.0,29.000,29.526,1756.0,1728.0,1163,5238,
24.4.2026,14:14:31.202,51.0,53.0,29.000,29.743,1757.0,1730.0,1163,5238,
24.4.2026,14:14:31.409,52.0,53.0,29.000,29.516,306.0,1730.0,1163,5238,
24.4.2026,14:14:31.611,52.0,53.0,29.000,29.334,1733.0,1728.0,1163,5238,
24.4.2026,14:14:31.817,51.0,53.0,29.000,29.262,294.0,1730.0,1163,5238,
24.4.2026,14:14:32.037,51.0,53.0,29.000,29.352,1756.0,1730.0,1163,5238,
24.4.2026,14:14:32.237,51.0,54.0,29.000,29.116,1756.0,1730.0,1163,5238,
24.4.2026,14:14:32.428,51.0,53.0,29.000,29.116,1757.0,1730.0,1163,5238,
24.4.2026,14:14:32.632,51.0,53.0,29.000,29.341,1758.0,1730.0,1163,5238,
24.4.2026,14:14:32.840,51.0,53.0,29.000,29.379,298.0,1730.0,1163,5238,
24.4.2026,14:14:33.048,51.0,53.0,29.000,29.438,1757.0,1730.0,1163,5238,
24.4.2026,14:14:33.256,51.0,53.0,29.000,29.465,1756.0,1728.0,1163,5238,
24.4.2026,14:14:33.460,51.0,53.0,29.000,29.594,1757.0,1730.0,1163,5238,
24.4.2026,14:14:33.665,52.0,53.0,29.000,29.728,1757.0,1728.0,1163,5238,
24.4.2026,14:14:33.867,52.0,52.0,28.000,29.635,247.0,1730.0,1163,5238,
24.4.2026,14:14:34.076,51.0,53.0,30.000,29.461,1754.0,1730.0,1163,5238,
24.4.2026,14:14:34.281,52.0,53.0,29.000,29.677,1756.0,1728.0,1163,5238,
24.4.2026,14:14:34.489,51.0,53.0,29.000,29.645,1757.0,1730.0,1163,5238,
24.4.2026,14:14:34.694,51.0,53.0,29.000,29.737,1757.0,1730.0,1163,5238,
24.4.2026,14:14:34.897,51.0,53.0,29.000,29.669,286.0,1728.0,1163,5238,
24.4.2026,14:14:35.101,51.0,53.0,29.000,29.515,262.0,1728.0,1163,5238,
24.4.2026,14:14:35.304,51.0,53.0,29.000,29.641,1754.0,1728.0,1163,5238,
24.4.2026,14:14:35.507,52.0,53.0,29.000,29.596,1757.0,1730.0,1163,5238,
24.4.2026,14:14:35.710,52.0,53.0,29.000,29.573,1757.0,1728.0,1163,5238,
24.4.2026,14:14:35.916,51.0,52.0,30.000,29.654,1756.0,1730.0,1163,5238,
24.4.2026,14:14:36.121,51.0,53.0,29.000,29.538,298.0,1728.0,1163,5238,
24.4.2026,14:14:36.323,51.0,53.0,29.000,29.183,289.0,1730.0,1163,5238,
24.4.2026,14:14:36.526,51.0,53.0,29.000,29.188,293.0,1730.0,1163,5238,
24.4.2026,14:14:36.725,51.0,53.0,29.000,29.373,1755.0,1728.0,1163,5238,
24.4.2026,14:14:36.928,51.0,53.0,28.000,29.095,284.0,1730.0,1163,5238,
24.4.2026,14:14:37.131,51.0,53.0,29.000,29.114,1757.0,1730.0,1163,5238,
24.4.2026,14:14:37.349,51.0,53.0,28.000,29.281,292.0,1730.0,1163,5238,
24.4.2026,14:14:37.566,51.0,53.0,29.000,28.996,290.0,1730.0,1163,5238,
24.4.2026,14:14:37.757,51.0,53.0,28.000,29.139,290.0,1730.0,1163,5238,
24.4.2026,14:14:37.959,51.0,53.0,28.000,29.160,249.0,1728.0,1163,5238,
24.4.2026,14:14:38.162,51.0,52.0,28.000,29.218,274.0,1728.0,1163,5238,
24.4.2026,14:14:38.369,52.0,53.0,29.000,29.367,1752.0,1730.0,1163,5238,
24.4.2026,14:14:38.578,52.0,53.0,29.000,29.365,276.0,1728.0,1163,5238,
24.4.2026,14:14:38.788,51.0,53.0,28.000,29.129,296.0,1728.0,1163,5238,
24.4.2026,14:14:38.974,52.0,53.0,29.000,29.510,1757.0,1730.0,1163,5238,
24.4.2026,14:14:39.176,51.0,53.0,29.000,29.671,1757.0,1730.0,1163,5238,
24.4.2026,14:14:39.382,51.0,53.0,29.000,29.721,1758.0,1730.0,1163,5238,
24.4.2026,14:14:39.584,51.0,53.0,29.000,29.787,1757.0,1730.0,1163,5238,
24.4.2026,14:14:39.796,51.0,53.0,29.000,29.584,1757.0,1730.0,1163,5238,
24.4.2026,14:14:40.000,51.0,53.0,30.000,29.961,1756.0,1730.0,1163,5238,
24.4.2026,14:14:40.200,51.0,53.0,30.000,29.962,1757.0,1728.0,1163,5238,
24.4.2026,14:14:40.405,52.0,53.0,29.000,29.760,1750.0,1730.0,1163,5238,
24.4.2026,14:14:40.609,51.0,53.0,29.000,29.376,1754.0,1730.0,1163,5238,
24.4.2026,14:14:40.815,51.0,53.0,29.000,29.066,1756.0,1728.0,1163,5238,
24.4.2026,14:14:41.018,51.0,53.0,28.000,29.266,288.0,1728.0,1163,5238,
24.4.2026,14:14:41.209,51.0,52.0,28.000,29.037,276.0,1730.0,1163,5238,
24.4.2026,14:14:41.415,51.0,53.0,29.000,29.144,1757.0,1728.0,1163,5238,
24.4.2026,14:14:41.616,51.0,53.0,28.000,29.090,253.0,1728.0,1163,5238,
24.4.2026,14:14:41.823,52.0,53.0,29.000,29.028,292.0,1730.0,1163,5238,
24.4.2026,14:14:42.027,52.0,53.0,28.000,29.034,263.0,1730.0,1163,5238,
24.4.2026,14:14:42.232,51.0,53.0,29.000,29.189,1752.0,1730.0,1163,5238,
24.4.2026,14:14:42.437,52.0,53.0,29.000,29.326,302.0,1728.0,1163,5238,
24.4.2026,14:14:42.645,52.0,53.0,29.000,29.412,1757.0,1730.0,1163,5238,
24.4.2026,14:14:42.851,51.0,53.0,28.000,29.185,271.0,1730.0,1163,5238,
24.4.2026,14:14:43.058,52.0,53.0,29.000,29.236,1748.0,1730.0,1163,5238,
24.4.2026,14:14:43.259,51.0,53.0,28.000,29.107,271.0,1728.0,1163,5238,
24.4.2026,14:14:43.459,51.0,53.0,29.000,28.965,287.0,1730.0,1163,5238,
24.4.2026,14:14:43.668,51.0,53.0,29.000,29.193,291.0,1728.0,1163,5238,
24.4.2026,14:14:43.870,51.0,52.0,29.000,29.133,1756.0,1730.0,1163,5238,
24.4.2026,14:14:44.079,51.0,53.0,28.000,29.076,278.0,1728.0,1163,5238,
24.4.2026,14:14:44.278,51.0,53.0,29.000,29.068,1757.0,1730.0,1163,5238,
24.4.2026,14:14:44.481,52.0,53.0,28.000,28.920,1758.0,1730.0,1163,5238,
24.4.2026,14:14:44.688,52.0,53.0,29.000,29.217,1757.0,1730.0,1163,5238,
24.4.2026,14:14:44.896,51.0,53.0,29.000,29.315,290.0,1730.0,1163,5238,
24.4.2026,14:14:45.083,51.0,53.0,29.000,29.646,1754.0,1728.0,1163,5238,
24.4.2026,14:14:45.288,51.0,53.0,29.000,29.561,1755.0,1730.0,1163,5238,
24.4.2026,14:14:45.495,52.0,53.0,29.000,29.664,1757.0,1728.0,1163,5238,
24.4.2026,14:14:45.698,51.0,53.0,29.000,29.433,1757.0,1728.0,1163,5238,
24.4.2026,14:14:45.901,51.0,53.0,29.000,29.414,1735.0,1730.0,1163,5238,
24.4.2026,14:14:46.104,52.0,53.0,29.000,29.713,297.0,1730.0,1163,5238,
24.4.2026,14:14:46.310,51.0,53.0,29.000,29.822,1756.0,1730.0,1163,5238,
24.4.2026,14:14:46.514,52.0,53.0,30.000,29.793,1756.0,1730.0,1163,5238,
24.4.2026,14:14:46.718,51.0,53.0,29.000,29.779,1757.0,1730.0,1163,5238,
24.4.2026,14:14:46.922,51.0,53.0,29.000,29.551,1757.0,1730.0,1163,5238,
24.4.2026,14:14:47.128,51.0,53.0,29.000,29.361,290.0,1730.0,1163,5238,
24.4.2026,14:14:47.318,51.0,53.0,29.000,29.363,1747.0,1730.0,1163,5238,
24.4.2026,14:14:47.525,52.0,53.0,29.000,29.292,260.0,1728.0,1163,5238,
24.4.2026,14:14:47.733,52.0,53.0,29.000,29.233,1756.0,1730.0,1163,5238,
24.4.2026,14:14:47.935,51.0,53.0,29.000,29.247,1757.0,1730.0,1163,5238,
24.4.2026,14:14:48.136,52.0,53.0,29.000,29.275,1757.0,1728.0,1163,5238,
24.4.2026,14:14:48.339,52.0,53.0,29.000,29.290,1712.0,1730.0,1163,5238,
24.4.2026,14:14:48.544,52.0,53.0,29.000,29.323,293.0,1728.0,1163,5238,
24.4.2026,14:14:48.750,52.0,53.0,29.000,28.949,1755.0,1730.0,1163,5238,
24.4.2026,14:14:48.954,52.0,54.0,29.000,29.153,1756.0,1730.0,1163,5238,
24.4.2026,14:14:49.156,52.0,53.0,29.000,29.387,305.0,1730.0,1163,5238,
24.4.2026,14:14:49.361,52.0,53.0,29.000,29.574,1757.0,1730.0,1163,5238,
24.4.2026,14:14:49.561,51.0,53.0,29.000,29.443,1732.0,1730.0,1163,5238,
24.4.2026,14:14:49.765,52.0,53.0,29.000,29.185,1750.0,1728.0,1163,5238,
24.4.2026,14:14:49.968,51.0,53.0,29.000,29.028,1755.0,1730.0,1163,5238,
24.4.2026,14:14:50.172,51.0,53.0,29.000,29.295,1756.0,1730.0,1163,5238,
24.4.2026,14:14:50.374,51.0,53.0,29.000,29.349,1757.0,1730.0,1163,5238,
24.4.2026,14:14:50.580,51.0,53.0,29.000,29.208,1756.0,1730.0,1163,5238,
24.4.2026,14:14:50.785,52.0,53.0,29.000,29.050,1756.0,1730.0,1163,5238,
24.4.2026,14:14:50.984,51.0,53.0,29.000,29.359,1756.0,1728.0,1163,5238,
24.4.2026,14:14:51.189,52.0,53.0,29.000,29.502,1757.0,1730.0,1163,5238,
24.4.2026,14:14:51.391,52.0,53.0,29.000,29.607,1757.0,1728.0,1163,5238,
24.4.2026,14:14:51.596,51.0,53.0,29.000,29.528,1757.0,1728.0,1163,5238,
24.4.2026,14:14:51.788,52.0,53.0,29.000,29.393,1757.0,1728.0,1163,5238,
24.4.2026,14:14:51.994,51.0,53.0,29.000,29.455,1757.0,1730.0,1163,5238,
24.4.2026,14:14:52.199,52.0,53.0,29.000,29.478,1757.0,1730.0,1163,5238,
24.4.2026,14:14:52.408,52.0,53.0,29.000,29.480,1716.0,1730.0,1163,5238,
24.4.2026,14:14:52.610,51.0,54.0,29.000,29.066,1747.0,1730.0,1163,5238,
24.4.2026,14:14:52.802,52.0,53.0,28.000,28.999,285.0,1730.0,1163,5238,
24.4.2026,14:14:53.013,51.0,53.0,28.000,28.934,280.0,1730.0,1163,5238,
24.4.2026,14:14:53.207,52.0,53.0,28.000,28.854,1756.0,1730.0,1163,5238,
24.4.2026,14:14:53.412,52.0,53.0,28.000,29.080,288.0,1730.0,1163,5238,
24.4.2026,14:14:53.636,51.0,53.0,29.000,28.984,1757.0,1730.0,1163,5238,
24.4.2026,14:14:53.832,52.0,53.0,28.000,28.756,305.0,1730.0,1163,5238,
24.4.2026,14:14:54.038,51.0,54.0,28.000,28.899,249.0,1728.0,1163,5238,
24.4.2026,14:14:54.241,51.0,53.0,28.000,28.817,233.0,1730.0,1163,5238,
24.4.2026,14:14:54.447,52.0,53.0,28.000,28.739,259.0,1730.0,1163,5238,
24.4.2026,14:14:54.653,52.0,53.0,28.000,28.862,284.0,1730.0,1163,5238,
24.4.2026,14:14:54.855,52.0,53.0,29.000,29.008,1757.0,1730.0,1163,5238,
24.4.2026,14:14:55.058,52.0,53.0,28.000,28.846,283.0,1730.0,1163,5238,
24.4.2026,14:14:55.263,51.0,53.0,29.000,28.860,1756.0,1728.0,1163,5238,
24.4.2026,14:14:55.478,52.0,53.0,29.000,29.113,1756.0,1730.0,1163,5238,
24.4.2026,14:14:55.676,52.0,53.0,29.000,29.396,1753.0,1730.0,1163,5238,
24.4.2026,14:14:55.894,51.0,53.0,28.000,29.125,286.0,1730.0,1163,5238,
24.4.2026,14:14:56.099,52.0,54.0,28.000,29.134,1757.0,1728.0,1163,5238,
24.4.2026,14:14:56.305,52.0,53.0,29.000,29.318,1757.0,1730.0,1163,5238,
24.4.2026,14:14:56.509,51.0,53.0,29.000,29.352,1757.0,1730.0,1163,5238,
24.4.2026,14:14:56.712,52.0,53.0,29.000,29.260,289.0,1730.0,1163,5238,
24.4.2026,14:14:56.919,51.0,53.0,29.000,29.087,277.0,1730.0,1163,5238,
24.4.2026,14:14:57.124,51.0,53.0,29.000,29.137,302.0,1728.0,1163,5238,
24.4.2026,14:14:57.328,51.0,53.0,29.000,29.221,1755.0,1730.0,1163,5238,
24.4.2026,14:14:57.532,52.0,53.0,29.000,29.083,1756.0,1730.0,1163,5238,
24.4.2026,14:14:57.739,52.0,53.0,29.000,29.235,289.0,1730.0,1163,5238,
24.4.2026,14:14:57.926,51.0,53.0,29.000,29.147,1756.0,1730.0,1163,5238,
24.4.2026,14:14:58.130,51.0,54.0,29.000,29.321,1757.0,1728.0,1163,5238,
24.4.2026,14:14:58.343,51.0,53.0,28.000,29.149,293.0,1730.0,1163,5238,
24.4.2026,14:14:58.541,51.0,53.0,29.000,29.305,1753.0,1728.0,1163,5238,
24.4.2026,14:14:58.746,51.0,53.0,29.000,29.086,1755.0,1730.0,1163,5238,
24.4.2026,14:14:58.960,52.0,53.0,29.000,29.536,1756.0,1730.0,1163,5238,
24.4.2026,14:14:59.155,52.0,53.0,28.000,29.482,239.0,1728.0,1163,5238,
24.4.2026,14:14:59.357,51.0,53.0,29.000,29.550,1757.0,1728.0,1163,5238,
24.4.2026,14:14:59.565,52.0,54.0,29.000,29.382,1756.0,1728.0,1163,5238,
24.4.2026,14:14:59.764,52.0,54.0,29.000,29.382,1756.0,1728.0,1163,5238,
24.4.2026,14:14:59.969,52.0,53.0,29.000,29.707,284.0,1730.0,1163,5238,
24.4.2026,14:15:0.173,51.0,53.0,29.000,29.643,305.0,1728.0,1163,5238,
24.4.2026,14:15:0.365,51.0,53.0,29.000,29.583,300.0,1730.0,1163,5238,
24.4.2026,14:15:0.571,51.0,53.0,29.000,29.583,1757.0,1730.0,1163,5238,
24.4.2026,14:15:0.775,51.0,53.0,29.000,29.733,298.0,1730.0,1163,5238,
24.4.2026,14:15:0.982,52.0,53.0,28.000,29.446,221.0,1728.0,1163,5238,
24.4.2026,14:15:1.187,51.0,53.0,29.000,29.308,1747.0,1728.0,1163,5238,
24.4.2026,14:15:1.392,52.0,53.0,29.000,29.365,286.0,1730.0,1163,5238,
24.4.2026,14:15:1.583,52.0,53.0,29.000,29.117,1753.0,1730.0,1163,5238,
24.4.2026,14:15:1.789,51.0,53.0,29.000,29.241,1757.0,1728.0,1163,5238,
24.4.2026,14:15:1.992,51.0,53.0,29.000,29.273,1757.0,1730.0,1163,5238,
24.4.2026,14:15:2.199,51.0,53.0,29.000,29.342,1757.0,1730.0,1163,5238,
24.4.2026,14:15:2.403,52.0,53.0,29.000,29.472,291.0,1730.0,1163,5238,
24.4.2026,14:15:2.608,52.0,53.0,29.000,29.422,295.0,1730.0,1163,5238,
24.4.2026,14:15:2.817,52.0,53.0,29.000,29.461,302.0,1730.0,1163,5238,
24.4.2026,14:15:3.021,52.0,53.0,29.000,29.647,1757.0,1730.0,1163,5238,
24.4.2026,14:15:3.224,52.0,53.0,29.000,29.781,1757.0,1730.0,1163,5238,
24.4.2026,14:15:3.429,51.0,53.0,30.000,30.080,1757.0,1730.0,1163,5238,
24.4.2026,14:15:3.636,51.0,54.0,30.000,30.292,1757.0,1728.0,1163,5238,
24.4.2026,14:15:3.835,52.0,54.0,29.000,30.033,1757.0,1728.0,1163,5238,
24.4.2026,14:15:4.038,52.0,53.0,30.000,30.162,1756.0,1728.0,1163,5238,
24.4.2026,14:15:4.243,52.0,53.0,30.000,30.275,1757.0,1728.0,1163,5238,
24.4.2026,14:15:4.445,51.0,53.0,29.000,30.218,1757.0,1730.0,1163,5238,
24.4.2026,14:15:4.650,51.0,53.0,30.000,30.068,1757.0,1730.0,1163,5238,
24.4.2026,14:15:4.851,52.0,53.0,29.000,29.753,292.0,1730.0,1163,5238,
24.4.2026,14:15:5.056,52.0,53.0,29.000,29.636,1740.0,1728.0,1163,5238,
24.4.2026,14:15:5.259,52.0,53.0,29.000,29.708,280.0,1728.0,1163,5238,
24.4.2026,14:15:5.463,51.0,53.0,29.000,29.562,303.0,1730.0,1163,5238,
24.4.2026,14:15:5.664,52.0,53.0,29.000,29.549,1757.0,1730.0,1163,5238,
24.4.2026,14:15:5.872,52.0,53.0,29.000,29.423,1757.0,1730.0,1163,5238,
24.4.2026,14:15:6.076,51.0,53.0,28.000,29.680,246.0,1730.0,1163,5238,
24.4.2026,14:15:6.281,52.0,53.0,28.000,29.270,268.0,1730.0,1163,5238,
24.4.2026,14:15:6.486,52.0,53.0,29.000,29.239,304.0,1728.0,1163,5238,
24.4.2026,14:15:6.692,52.0,53.0,29.000,29.343,1757.0,1730.0,1163,5238,
24.4.2026,14:15:6.899,51.0,53.0,29.000,29.556,1757.0,1730.0,1163,5238,
24.4.2026,14:15:7.108,51.0,53.0,29.000,29.641,282.0,1730.0,1163,5238,
24.4.2026,14:15:7.309,52.0,53.0,29.000,29.479,272.0,1730.0,1163,5238,
24.4.2026,14:15:7.513,51.0,53.0,29.000,29.388,294.0,1730.0,1163,5238,
24.4.2026,14:15:7.713,52.0,54.0,29.000,29.343,304.0,1730.0,1163,5238,
24.4.2026,14:15:7.922,52.0,53.0,29.000,29.328,280.0,1728.0,1163,5238,
24.4.2026,14:15:8.116,52.0,53.0,28.000,29.384,296.0,1730.0,1163,5238,
24.4.2026,14:15:8.335,52.0,53.0,29.000,29.151,307.0,1730.0,1163,5238,
24.4.2026,14:15:8.541,51.0,53.0,29.000,29.333,1757.0,1730.0,1163,5238,
24.4.2026,14:15:8.746,52.0,53.0,29.000,29.128,284.0,1728.0,1163,5238,
24.4.2026,14:15:8.949,52.0,54.0,28.000,29.162,278.0,1730.0,1163,5238,
24.4.2026,14:15:9.147,52.0,54.0,29.000,29.312,1751.0,1730.0,1163,5238,
24.4.2026,14:15:9.351,52.0,53.0,28.000,29.253,273.0,1730.0,1163,5238,
24.4.2026,14:15:9.561,52.0,54.0,29.000,29.227,324.0,1730.0,1163,5238,
24.4.2026,14:15:9.766,52.0,53.0,29.000,29.235,1757.0,1730.0,1163,5238,
24.4.2026,14:15:9.959,52.0,53.0,28.000,29.049,287.0,1730.0,1163,5238,
24.4.2026,14:15:10.161,52.0,53.0,29.000,29.175,275.0,1728.0,1163,5238,
24.4.2026,14:15:10.365,52.0,53.0,29.000,29.359,1736.0,1730.0,1163,5238,
24.4.2026,14:15:10.569,52.0,54.0,29.000,29.329,1751.0,1728.0,1163,5238,
24.4.2026,14:15:10.772,52.0,54.0,29.000,29.046,297.0,1730.0,1163,5238,
24.4.2026,14:15:10.979,52.0,54.0,30.000,29.137,1757.0,1730.0,1163,5238,
24.4.2026,14:15:11.181,52.0,53.0,29.000,29.193,1757.0,1730.0,1163,5238,
24.4.2026,14:15:11.384,52.0,53.0,29.000,29.215,1756.0,1730.0,1163,5238,
24.4.2026,14:15:11.587,51.0,53.0,29.000,29.216,1715.0,1728.0,1163,5238,
24.4.2026,14:15:11.790,52.0,54.0,29.000,29.313,1736.0,1728.0,1163,5238,
24.4.2026,14:15:11.996,51.0,54.0,29.000,29.389,1756.0,1730.0,1163,5238,
24.4.2026,14:15:12.201,52.0,53.0,29.000,29.368,1756.0,1728.0,1163,5238,
24.4.2026,14:15:12.408,52.0,53.0,29.000,29.031,1757.0,1728.0,1163,5238,
24.4.2026,14:15:12.613,52.0,53.0,29.000,29.080,292.0,1728.0,1163,5238,
24.4.2026,14:15:12.800,52.0,53.0,28.000,29.218,275.0,1728.0,1163,5238,
24.4.2026,14:15:13.008,52.0,54.0,29.000,29.423,1755.0,1730.0,1163,5238,
24.4.2026,14:15:13.213,52.0,53.0,29.000,29.228,1756.0,1730.0,1163,5238,
24.4.2026,14:15:13.416,52.0,53.0,29.000,29.256,1757.0,1730.0,1163,5238,
24.4.2026,14:15:13.620,51.0,53.0,30.000,29.205,1757.0,1730.0,1163,5238,
24.4.2026,14:15:13.827,51.0,53.0,29.000,29.538,1704.0,1730.0,1163,5238,
24.4.2026,14:15:14.031,52.0,53.0,29.000,29.681,1753.0,1730.0,1163,5238,
24.4.2026,14:15:14.236,52.0,53.0,29.000,29.109,286.0,1730.0,1163,5238,
24.4.2026,14:15:14.442,51.0,53.0,29.000,29.298,1757.0,1730.0,1163,5238,
24.4.2026,14:15:14.661,52.0,53.0,28.000,29.276,279.0,1728.0,1163,5238,
24.4.2026,14:15:14.865,52.0,53.0,30.000,29.062,1757.0,1730.0,1163,5238,
24.4.2026,14:15:15.069,51.0,53.0,29.000,29.063,1757.0,1730.0,1163,5238,
24.4.2026,14:15:15.273,52.0,54.0,30.000,29.441,1757.0,1730.0,1163,5238,
24.4.2026,14:15:15.475,52.0,53.0,29.000,29.764,1757.0,1728.0,1163,5238,
24.4.2026,14:15:15.678,52.0,53.0,30.000,29.660,1757.0,1730.0,1163,5238,
24.4.2026,14:15:15.892,51.0,53.0,29.000,29.887,1757.0,1728.0,1163,5238,
24.4.2026,14:15:16.095,52.0,53.0,29.000,29.907,1757.0,1730.0,1163,5238,
24.4.2026,14:15:16.300,51.0,54.0,30.000,29.862,1757.0,1730.0,1163,5238,
24.4.2026,14:15:16.490,52.0,54.0,30.000,29.950,1757.0,1730.0,1163,5238,
24.4.2026,14:15:16.694,52.0,53.0,29.000,30.038,1757.0,1728.0,1163,5238,
24.4.2026,14:15:16.896,52.0,53.0,29.000,29.646,299.0,1730.0,1163,5238,
24.4.2026,14:15:17.099,51.0,53.0,29.000,29.383,1712.0,1730.0,1163,5238,
24.4.2026,14:15:17.302,52.0,53.0,29.000,29.298,1732.0,1730.0,1163,5238,
24.4.2026,14:15:17.508,52.0,54.0,29.000,29.417,289.0,1730.0,1163,5238,
24.4.2026,14:15:17.712,51.0,53.0,29.000,29.188,306.0,1730.0,1163,5238,
24.4.2026,14:15:17.920,52.0,53.0,29.000,29.124,1757.0,1730.0,1163,5238,
24.4.2026,14:15:18.127,51.0,53.0,29.000,29.364,1757.0,1730.0,1163,5238,
24.4.2026,14:15:18.327,52.0,53.0,29.000,29.493,1756.0,1730.0,1163,5238,
24.4.2026,14:15:18.529,51.0,53.0,29.000,29.382,1726.0,1730.0,1163,5238,
24.4.2026,14:15:18.740,52.0,53.0,29.000,29.302,274.0,1730.0,1163,5238,
24.4.2026,14:15:18.943,52.0,54.0,29.000,29.326,1755.0,1730.0,1163,5238,
24.4.2026,14:15:19.146,52.0,53.0,29.000,29.310,1756.0,1730.0,1163,5238,
24.4.2026,14:15:19.348,52.0,53.0,29.000,29.471,1756.0,1730.0,1163,5238,
24.4.2026,14:15:19.551,52.0,54.0,29.000,29.498,281.0,1730.0,1163,5238,
24.4.2026,14:15:19.769,52.0,53.0,29.000,29.328,301.0,1730.0,1163,5238,
24.4.2026,14:15:19.969,51.0,54.0,29.000,29.438,1755.0,1728.0,1163,5238,
24.4.2026,14:15:20.172,52.0,54.0,29.000,29.500,1757.0,1730.0,1163,5238,
24.4.2026,14:15:20.374,51.0,53.0,29.000,29.251,1756.0,1730.0,1163,5238,
24.4.2026,14:15:20.574,52.0,54.0,28.000,29.101,285.0,1730.0,1163,5238,
24.4.2026,14:15:20.783,52.0,54.0,29.000,29.365,304.0,1728.0,1163,5238,
24.4.2026,14:15:20.981,52.0,54.0,29.000,29.496,1756.0,1730.0,1163,5238,
24.4.2026,14:15:21.191,52.0,54.0,29.000,29.639,1757.0,1728.0,1163,5238,
24.4.2026,14:15:21.392,52.0,53.0,29.000,29.509,1757.0,1730.0,1163,5238,
24.4.2026,14:15:21.592,52.0,53.0,29.000,29.409,295.0,1730.0,1163,5238,
24.4.2026,14:15:21.803,52.0,53.0,29.000,29.269,264.0,1730.0,1163,5238,
24.4.2026,14:15:22.019,51.0,53.0,29.000,29.418,311.0,1728.0,1163,5238,
24.4.2026,14:15:22.221,52.0,53.0,29.000,29.698,1757.0,1728.0,1163,5238,
24.4.2026,14:15:22.426,52.0,53.0,29.000,29.385,1758.0,1728.0,1163,5238,
24.4.2026,14:15:22.614,52.0,53.0,29.000,29.517,1757.0,1730.0,1163,5238,
24.4.2026,14:15:22.822,52.0,53.0,29.000,29.550,274.0,1728.0,1163,5238,
24.4.2026,14:15:23.027,52.0,53.0,30.000,29.733,1748.0,1728.0,1163,5238,
24.4.2026,14:15:23.231,52.0,54.0,29.000,29.603,1754.0,1728.0,1163,5238,
24.4.2026,14:15:23.439,52.0,53.0,29.000,29.863,1757.0,1728.0,1163,5238,
24.4.2026,14:15:23.643,52.0,54.0,29.000,29.842,290.0,1730.0,1163,5238,
24.4.2026,14:15:23.833,52.0,53.0,29.000,29.790,266.0,1728.0,1163,5238,
24.4.2026,14:15:24.037,52.0,53.0,29.000,29.704,1717.0,1730.0,1163,5238,
24.4.2026,14:15:24.242,52.0,53.0,29.000,29.624,290.0,1728.0,1163,5238,
24.4.2026,14:15:24.444,52.0,53.0,29.000,29.656,1756.0,1730.0,1163,5238,
24.4.2026,14:15:24.652,52.0,53.0,29.000,29.569,1756.0,1728.0,1163,5238,
24.4.2026,14:15:24.860,52.0,54.0,29.000,29.552,1757.0,1728.0,1163,5238,
24.4.2026,14:15:25.063,52.0,54.0,29.000,29.647,1757.0,1730.0,1163,5238,
24.4.2026,14:15:25.268,52.0,54.0,29.000,29.508,296.0,1730.0,1163,5238,
24.4.2026,14:15:25.459,52.0,54.0,29.000,29.774,297.0,1728.0,1163,5238,
24.4.2026,14:15:25.667,52.0,53.0,29.000,29.607,283.0,1730.0,1163,5238,
24.4.2026,14:15:25.868,52.0,53.0,29.000,29.495,1754.0,1728.0,1163,5238,
24.4.2026,14:15:26.072,52.0,53.0,29.000,29.607,1756.0,1728.0,1163,5238,
24.4.2026,14:15:26.277,51.0,53.0,30.000,29.605,1757.0,1730.0,1163,5238,
24.4.2026,14:15:26.481,52.0,54.0,29.000,29.758,1757.0,1730.0,1163,5238,
24.4.2026,14:15:26.685,52.0,54.0,28.000,29.356,261.0,1728.0,1163,5238,
24.4.2026,14:15:26.889,52.0,54.0,29.000,29.208,281.0,1728.0,1163,5238,
24.4.2026,14:15:27.091,52.0,53.0,29.000,29.397,1757.0,1728.0,1163,5238,
24.4.2026,14:15:27.291,51.0,53.0,30.000,29.706,1756.0,1730.0,1163,5238,
24.4.2026,14:15:27.495,52.0,54.0,30.000,30.176,1757.0,1730.0,1163,5238,
24.4.2026,14:15:27.699,52.0,54.0,29.000,30.062,1757.0,1728.0,1163,5238,
24.4.2026,14:15:27.902,52.0,54.0,30.000,30.196,1757.0,1728.0,1163,5238,
24.4.2026,14:15:28.109,52.0,54.0,30.000,30.303,1756.0,1728.0,1163,5238,
24.4.2026,14:15:28.311,52.0,54.0,30.000,30.158,1757.0,1730.0,1163,5238,
24.4.2026,14:15:28.514,52.0,54.0,30.000,30.063,1757.0,1730.0,1163,5238,
24.4.2026,14:15:28.718,52.0,53.0,28.000,29.809,276.0,1730.0,1163,5238,
24.4.2026,14:15:28.921,52.0,54.0,29.000,29.157,1750.0,1728.0,1163,5238,
24.4.2026,14:15:29.122,52.0,54.0,28.000,29.411,276.0,1728.0,1163,5238,
24.4.2026,14:15:29.330,52.0,53.0,28.000,29.054,277.0,1730.0,1163,5238,
