Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU ASIC Power [W]","GPU PPT [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU D3D Memory Dedicated [MB]","GPU Memory Usage [MB]",
19.4.2026,13:51:2.070,51.0,53.0,28.000,28.148,1756.0,1728.0,2629,4743,
19.4.2026,13:51:2.271,51.0,53.0,28.000,28.110,1753.0,1728.0,2629,4743,
19.4.2026,13:51:2.474,51.0,53.0,28.000,28.060,1756.0,1730.0,2629,4743,
19.4.2026,13:51:2.672,51.0,53.0,28.000,28.067,1755.0,1728.0,2629,4743,
19.4.2026,13:51:2.872,52.0,53.0,27.000,28.044,1757.0,1728.0,2629,4743,
19.4.2026,13:51:3.074,51.0,53.0,28.000,28.361,1756.0,1728.0,2629,4743,
19.4.2026,13:51:3.289,51.0,53.0,28.000,28.505,1756.0,1730.0,2629,4743,
19.4.2026,13:51:3.490,51.0,53.0,28.000,28.359,1752.0,1728.0,2629,4743,
19.4.2026,13:51:3.695,51.0,53.0,27.000,27.911,1756.0,1730.0,2629,4743,
19.4.2026,13:51:3.896,51.0,53.0,28.000,27.998,1755.0,1730.0,2629,4743,
19.4.2026,13:51:4.097,51.0,53.0,28.000,28.201,1756.0,1730.0,2629,4743,
19.4.2026,13:51:4.302,51.0,53.0,27.000,28.056,1756.0,1730.0,2629,4743,
19.4.2026,13:51:4.503,51.0,53.0,28.000,28.034,1751.0,1730.0,2629,4743,
19.4.2026,13:51:4.705,51.0,52.0,27.000,28.142,1757.0,1730.0,2629,4743,
19.4.2026,13:51:4.909,51.0,52.0,27.000,28.057,1755.0,1730.0,2629,4743,
19.4.2026,13:51:5.110,51.0,53.0,28.000,28.129,1756.0,1728.0,2629,4743,
19.4.2026,13:51:5.318,51.0,53.0,28.000,28.145,1756.0,1728.0,2629,4743,
19.4.2026,13:51:5.517,51.0,53.0,27.000,28.007,1756.0,1728.0,2629,4743,
19.4.2026,13:51:5.717,51.0,52.0,27.000,28.143,1724.0,1730.0,2629,4743,
19.4.2026,13:51:5.918,51.0,53.0,28.000,28.159,1756.0,1728.0,2629,4743,
19.4.2026,13:51:6.121,51.0,53.0,28.000,28.237,1736.0,1730.0,2629,4743,
19.4.2026,13:51:6.326,51.0,53.0,27.000,28.119,1756.0,1730.0,2629,4743,
19.4.2026,13:51:6.529,51.0,53.0,27.000,27.932,298.0,1730.0,2629,4743,
19.4.2026,13:51:6.743,51.0,53.0,27.000,27.907,1756.0,1728.0,2629,4743,
19.4.2026,13:51:6.946,51.0,53.0,27.000,27.831,1756.0,1730.0,2629,4743,
19.4.2026,13:51:7.147,51.0,53.0,27.000,27.762,1723.0,1730.0,2629,4743,
19.4.2026,13:51:7.350,51.0,53.0,28.000,28.028,1756.0,1728.0,2629,4743,
19.4.2026,13:51:7.543,51.0,53.0,28.000,28.118,1756.0,1728.0,2629,4743,
19.4.2026,13:51:7.759,51.0,53.0,27.000,28.063,1746.0,1730.0,2629,4743,
19.4.2026,13:51:7.958,51.0,52.0,27.000,28.029,1756.0,1730.0,2629,4743,
19.4.2026,13:51:8.160,51.0,53.0,28.000,28.159,1754.0,1730.0,2629,4743,
19.4.2026,13:51:8.363,51.0,52.0,27.000,28.116,1756.0,1728.0,2629,4743,
19.4.2026,13:51:8.565,51.0,53.0,28.000,27.903,1755.0,1730.0,2629,4743,
19.4.2026,13:51:8.770,51.0,53.0,27.000,27.773,1733.0,1730.0,2629,4743,
19.4.2026,13:51:8.980,51.0,53.0,27.000,27.847,1756.0,1730.0,2629,4743,
19.4.2026,13:51:9.177,51.0,53.0,27.000,27.753,1747.0,1728.0,2629,4743,
19.4.2026,13:51:9.378,51.0,53.0,27.000,28.028,1757.0,1730.0,2629,4743,
19.4.2026,13:51:9.591,51.0,53.0,27.000,27.968,1756.0,1728.0,2629,4743,
19.4.2026,13:51:9.786,51.0,52.0,27.000,27.876,1754.0,1730.0,2629,4743,
19.4.2026,13:51:9.988,51.0,53.0,27.000,27.902,1757.0,1730.0,2629,4743,
19.4.2026,13:51:10.190,51.0,53.0,27.000,27.754,1756.0,1728.0,2629,4743,
19.4.2026,13:51:10.392,51.0,53.0,27.000,27.671,1739.0,1730.0,2629,4743,
19.4.2026,13:51:10.597,51.0,53.0,27.000,27.829,1756.0,1730.0,2629,4743,
19.4.2026,13:51:10.797,51.0,53.0,27.000,27.847,1746.0,1728.0,2629,4743,
19.4.2026,13:51:11.001,51.0,53.0,27.000,27.654,1756.0,1730.0,2629,4743,
19.4.2026,13:51:11.204,51.0,53.0,27.000,27.773,294.0,1728.0,2629,4743,
19.4.2026,13:51:11.408,51.0,53.0,28.000,28.100,1756.0,1730.0,2629,4743,
19.4.2026,13:51:11.610,51.0,53.0,28.000,28.113,1756.0,1728.0,2629,4743,
19.4.2026,13:51:11.811,51.0,53.0,27.000,27.970,1750.0,1730.0,2629,4743,
19.4.2026,13:51:12.026,52.0,53.0,27.000,27.814,1757.0,1728.0,2629,4743,
19.4.2026,13:51:12.229,51.0,53.0,27.000,27.859,1756.0,1730.0,2629,4743,
19.4.2026,13:51:12.440,51.0,53.0,27.000,27.832,1729.0,1728.0,2629,4743,
19.4.2026,13:51:12.633,51.0,53.0,27.000,27.871,1756.0,1730.0,2629,4743,
19.4.2026,13:51:12.836,51.0,53.0,27.000,28.041,1746.0,1730.0,2629,4743,
19.4.2026,13:51:13.049,51.0,53.0,27.000,27.961,1756.0,1728.0,2629,4743,
19.4.2026,13:51:13.244,51.0,53.0,27.000,27.770,1754.0,1730.0,2629,4743,
19.4.2026,13:51:13.444,51.0,53.0,27.000,27.785,1756.0,1730.0,2629,4743,
19.4.2026,13:51:13.644,52.0,53.0,27.000,27.927,1757.0,1728.0,2629,4743,
19.4.2026,13:51:13.848,51.0,53.0,27.000,27.869,1757.0,1730.0,2629,4743,
19.4.2026,13:51:14.052,51.0,53.0,27.000,27.675,1741.0,1730.0,2629,4743,
19.4.2026,13:51:14.255,51.0,53.0,27.000,27.593,1757.0,1730.0,2629,4743,
19.4.2026,13:51:14.458,51.0,53.0,27.000,27.781,1753.0,1730.0,2629,4743,
19.4.2026,13:51:14.664,51.0,53.0,28.000,27.851,1756.0,1730.0,2629,4743,
19.4.2026,13:51:14.868,51.0,53.0,27.000,27.961,1756.0,1730.0,2629,4743,
19.4.2026,13:51:15.069,51.0,53.0,27.000,27.891,1733.0,1730.0,2629,4743,
19.4.2026,13:51:15.272,51.0,52.0,27.000,27.868,1757.0,1730.0,2629,4743,
19.4.2026,13:51:15.473,51.0,53.0,27.000,27.803,301.0,1728.0,2629,4743,
19.4.2026,13:51:15.672,51.0,53.0,27.000,27.882,1756.0,1730.0,2629,4743,
19.4.2026,13:51:15.873,51.0,53.0,28.000,27.781,1756.0,1730.0,2629,4743,
19.4.2026,13:51:16.087,51.0,53.0,28.000,27.967,1756.0,1728.0,2629,4743,
19.4.2026,13:51:16.288,52.0,53.0,27.000,27.933,1756.0,1728.0,2629,4743,
19.4.2026,13:51:16.491,51.0,53.0,28.000,27.739,1756.0,1728.0,2629,4743,
19.4.2026,13:51:16.692,51.0,53.0,27.000,27.720,1729.0,1730.0,2629,4743,
19.4.2026,13:51:16.896,51.0,53.0,27.000,27.687,1756.0,1728.0,2629,4743,
19.4.2026,13:51:17.125,52.0,53.0,27.000,27.710,1752.0,1728.0,2629,4743,
19.4.2026,13:51:17.307,51.0,53.0,27.000,27.844,1757.0,1730.0,2629,4743,
19.4.2026,13:51:17.505,51.0,53.0,27.000,27.844,1757.0,1730.0,2629,4743,
19.4.2026,13:51:17.705,51.0,53.0,27.000,27.748,1756.0,1730.0,2629,4743,
19.4.2026,13:51:17.903,51.0,53.0,28.000,27.845,1757.0,1730.0,2629,4743,
19.4.2026,13:51:18.109,51.0,53.0,28.000,28.242,1757.0,1730.0,2629,4743,
19.4.2026,13:51:18.309,51.0,53.0,27.000,28.161,1742.0,1728.0,2629,4743,
19.4.2026,13:51:18.525,51.0,53.0,27.000,27.862,1756.0,1728.0,2629,4743,
19.4.2026,13:51:18.728,51.0,52.0,27.000,27.909,1753.0,1730.0,2629,4743,
19.4.2026,13:51:18.927,51.0,53.0,27.000,27.814,1756.0,1730.0,2629,4743,
19.4.2026,13:51:19.128,52.0,53.0,27.000,27.934,1756.0,1728.0,2629,4743,
19.4.2026,13:51:19.327,50.0,53.0,27.000,27.855,1737.0,1730.0,2629,4743,
19.4.2026,13:51:19.531,51.0,53.0,27.000,27.838,1756.0,1728.0,2629,4743,
19.4.2026,13:51:19.732,51.0,53.0,28.000,27.791,1754.0,1730.0,2629,4743,
19.4.2026,13:51:19.936,51.0,53.0,28.000,27.808,1756.0,1730.0,2629,4743,
19.4.2026,13:51:20.142,51.0,53.0,28.000,27.935,1757.0,1730.0,2629,4743,
19.4.2026,13:51:20.353,51.0,53.0,27.000,27.856,1755.0,1730.0,2629,4743,
19.4.2026,13:51:20.553,51.0,53.0,27.000,27.730,1756.0,1730.0,2629,4743,
19.4.2026,13:51:20.753,51.0,53.0,28.000,27.812,1756.0,1730.0,2629,4743,
19.4.2026,13:51:20.953,51.0,52.0,27.000,27.967,1747.0,1728.0,2629,4743,
19.4.2026,13:51:21.160,51.0,53.0,27.000,27.693,1756.0,1730.0,2629,4743,
19.4.2026,13:51:21.359,51.0,53.0,27.000,27.635,1752.0,1730.0,2629,4743,
19.4.2026,13:51:21.558,51.0,53.0,27.000,27.773,1756.0,1728.0,2629,4743,
19.4.2026,13:51:21.773,51.0,53.0,27.000,27.756,1755.0,1730.0,2629,4743,
19.4.2026,13:51:21.976,51.0,53.0,27.000,27.579,1735.0,1728.0,2629,4743,
19.4.2026,13:51:22.182,51.0,53.0,27.000,27.746,1756.0,1730.0,2629,4743,
19.4.2026,13:51:22.381,51.0,53.0,27.000,27.731,1755.0,1730.0,2629,4743,
19.4.2026,13:51:22.583,51.0,53.0,27.000,27.587,1749.0,1728.0,2629,4743,
19.4.2026,13:51:22.784,51.0,53.0,27.000,27.597,1756.0,1728.0,2629,4743,
19.4.2026,13:51:22.987,51.0,53.0,27.000,27.538,1756.0,1728.0,2629,4743,
19.4.2026,13:51:23.188,51.0,53.0,27.000,27.699,1756.0,1730.0,2629,4743,
19.4.2026,13:51:23.391,51.0,53.0,27.000,27.257,1748.0,1730.0,2629,4743,
19.4.2026,13:51:23.595,51.0,53.0,27.000,27.432,1757.0,1730.0,2629,4743,
19.4.2026,13:51:23.798,51.0,53.0,27.000,27.551,1753.0,1730.0,2629,4743,
19.4.2026,13:51:24.001,51.0,53.0,27.000,27.705,1757.0,1728.0,2629,4743,
19.4.2026,13:51:24.203,51.0,53.0,28.000,27.528,1755.0,1730.0,2629,4743,
19.4.2026,13:51:24.402,52.0,53.0,27.000,27.780,1755.0,1730.0,2629,4743,
19.4.2026,13:51:24.606,51.0,53.0,27.000,27.796,1744.0,1730.0,2629,4743,
19.4.2026,13:51:24.808,51.0,53.0,27.000,27.617,1756.0,1730.0,2629,4743,
19.4.2026,13:51:25.024,51.0,53.0,27.000,27.403,1750.0,1730.0,2629,4743,
19.4.2026,13:51:25.226,51.0,53.0,27.000,27.356,1757.0,1730.0,2629,4743,
19.4.2026,13:51:25.426,52.0,53.0,27.000,27.601,1755.0,1730.0,2629,4743,
19.4.2026,13:51:25.627,51.0,53.0,27.000,27.653,1750.0,1728.0,2629,4743,
19.4.2026,13:51:25.832,51.0,53.0,27.000,27.738,1756.0,1730.0,2629,4743,
19.4.2026,13:51:26.033,51.0,53.0,27.000,27.698,1753.0,1730.0,2629,4743,
19.4.2026,13:51:26.233,51.0,53.0,27.000,27.550,1756.0,1728.0,2629,4743,
19.4.2026,13:51:26.435,52.0,53.0,27.000,27.655,1756.0,1728.0,2629,4743,
19.4.2026,13:51:26.639,51.0,53.0,27.000,27.602,1755.0,1728.0,2629,4743,
19.4.2026,13:51:26.855,51.0,53.0,27.000,27.676,1727.0,1730.0,2629,4743,
19.4.2026,13:51:27.072,51.0,53.0,27.000,27.603,1755.0,1730.0,2629,4743,
19.4.2026,13:51:27.274,51.0,53.0,27.000,27.578,1744.0,1730.0,2629,4743,
19.4.2026,13:51:27.474,51.0,53.0,27.000,27.728,1756.0,1730.0,2629,4743,
19.4.2026,13:51:27.680,51.0,53.0,27.000,27.543,1748.0,1730.0,2629,4743,
19.4.2026,13:51:27.884,52.0,53.0,27.000,27.468,1756.0,1728.0,2629,4743,
19.4.2026,13:51:28.087,51.0,53.0,27.000,27.620,1753.0,1730.0,2629,4743,
19.4.2026,13:51:28.288,51.0,53.0,27.000,27.682,1756.0,1728.0,2629,4743,
19.4.2026,13:51:28.489,52.0,53.0,27.000,27.836,1756.0,1730.0,2629,4743,
19.4.2026,13:51:28.696,51.0,53.0,27.000,27.830,1756.0,1730.0,2629,4743,
19.4.2026,13:51:28.903,52.0,53.0,27.000,27.771,1736.0,1728.0,2629,4743,
19.4.2026,13:51:29.107,51.0,53.0,27.000,27.617,1756.0,1730.0,2629,4743,
19.4.2026,13:51:29.313,52.0,54.0,27.000,27.622,298.0,1730.0,2629,4743,
19.4.2026,13:51:29.525,51.0,53.0,27.000,27.583,1756.0,1730.0,2629,4743,
19.4.2026,13:51:29.727,52.0,53.0,27.000,27.521,1755.0,1730.0,2629,4743,
19.4.2026,13:51:29.931,51.0,53.0,27.000,27.433,1729.0,1728.0,2629,4743,
19.4.2026,13:51:30.131,51.0,53.0,27.000,27.574,1756.0,1730.0,2629,4743,
19.4.2026,13:51:30.338,51.0,53.0,27.000,27.594,1747.0,1730.0,2629,4743,
19.4.2026,13:51:30.537,51.0,53.0,28.000,27.902,1756.0,1730.0,2629,4743,
19.4.2026,13:51:30.739,51.0,53.0,28.000,28.160,1756.0,1730.0,2629,4743,
19.4.2026,13:51:30.938,52.0,53.0,28.000,27.968,1753.0,1728.0,2629,4743,
19.4.2026,13:51:31.142,51.0,53.0,28.000,28.076,1756.0,1730.0,2629,4743,
19.4.2026,13:51:31.344,52.0,53.0,27.000,27.934,1756.0,1728.0,2629,4743,
19.4.2026,13:51:31.547,52.0,53.0,27.000,27.882,1732.0,1728.0,2629,4743,
19.4.2026,13:51:31.748,51.0,54.0,27.000,27.717,1755.0,1730.0,2629,4743,
19.4.2026,13:51:31.950,51.0,54.0,27.000,27.690,1745.0,1730.0,2629,4743,
19.4.2026,13:51:32.166,51.0,53.0,27.000,27.721,1756.0,1730.0,2629,4743,
19.4.2026,13:51:32.369,51.0,53.0,27.000,27.673,1751.0,1728.0,2629,4743,
19.4.2026,13:51:32.571,51.0,53.0,28.000,27.753,1756.0,1730.0,2629,4743,
19.4.2026,13:51:32.775,51.0,53.0,28.000,27.967,1756.0,1730.0,2629,4743,
19.4.2026,13:51:32.978,51.0,53.0,27.000,27.595,1755.0,1730.0,2629,4743,
19.4.2026,13:51:33.179,51.0,53.0,27.000,27.695,1756.0,1730.0,2629,4743,
19.4.2026,13:51:33.381,51.0,53.0,27.000,27.443,1756.0,1728.0,2629,4743,
19.4.2026,13:51:33.581,51.0,53.0,27.000,27.555,1740.0,1730.0,2629,4743,
19.4.2026,13:51:33.781,51.0,53.0,27.000,27.644,1756.0,1728.0,2629,4743,
19.4.2026,13:51:33.986,51.0,53.0,27.000,27.618,1751.0,1728.0,2629,4743,
19.4.2026,13:51:34.188,52.0,53.0,27.000,27.465,1756.0,1728.0,2629,4743,
19.4.2026,13:51:34.390,51.0,53.0,27.000,27.565,1756.0,1730.0,2629,4743,
19.4.2026,13:51:34.594,51.0,53.0,27.000,27.699,1756.0,1730.0,2629,4743,
19.4.2026,13:51:34.794,52.0,53.0,28.000,27.941,1756.0,1730.0,2629,4743,
19.4.2026,13:51:35.010,52.0,53.0,27.000,27.816,1754.0,1728.0,2629,4743,
19.4.2026,13:51:35.213,51.0,53.0,27.000,27.486,299.0,1728.0,2629,4743,
19.4.2026,13:51:35.417,51.0,53.0,28.000,27.514,1756.0,1728.0,2629,4743,
19.4.2026,13:51:35.620,51.0,53.0,27.000,27.575,1752.0,1730.0,2629,4743,
19.4.2026,13:51:35.835,51.0,53.0,27.000,27.615,1756.0,1728.0,2629,4743,
19.4.2026,13:51:36.037,51.0,53.0,27.000,27.627,1756.0,1728.0,2629,4743,
19.4.2026,13:51:36.238,52.0,53.0,27.000,27.409,1734.0,1730.0,2629,4743,
19.4.2026,13:51:36.446,51.0,53.0,27.000,27.332,1756.0,1728.0,2629,4743,
19.4.2026,13:51:36.646,51.0,53.0,28.000,27.405,1754.0,1728.0,2629,4743,
19.4.2026,13:51:36.853,51.0,53.0,27.000,27.649,1757.0,1730.0,2629,4743,
19.4.2026,13:51:37.053,51.0,53.0,28.000,27.621,1757.0,1730.0,2629,4743,
19.4.2026,13:51:37.253,52.0,53.0,27.000,27.613,1755.0,1730.0,2629,4743,
19.4.2026,13:51:37.455,52.0,54.0,27.000,27.651,1756.0,1730.0,2629,4743,
19.4.2026,13:51:37.657,51.0,53.0,27.000,27.576,1755.0,1728.0,2629,4743,
19.4.2026,13:51:37.858,51.0,53.0,27.000,27.644,1721.0,1728.0,2629,4743,
19.4.2026,13:51:38.073,52.0,53.0,27.000,27.765,1756.0,1728.0,2629,4743,
19.4.2026,13:51:38.273,51.0,53.0,27.000,27.896,298.0,1728.0,2629,4743,
19.4.2026,13:51:38.473,51.0,53.0,28.000,27.961,1756.0,1730.0,2629,4743,
19.4.2026,13:51:38.677,52.0,53.0,27.000,27.839,1755.0,1730.0,2629,4743,
19.4.2026,13:51:38.879,51.0,53.0,28.000,27.881,1756.0,1730.0,2629,4743,
19.4.2026,13:51:39.079,51.0,53.0,27.000,27.962,1757.0,1730.0,2629,4743,
19.4.2026,13:51:39.283,51.0,53.0,27.000,27.843,1754.0,1728.0,2629,4743,
19.4.2026,13:51:39.482,52.0,53.0,27.000,27.695,1757.0,1730.0,2629,4743,
19.4.2026,13:51:39.684,51.0,53.0,28.000,27.661,1755.0,1730.0,2629,4743,
19.4.2026,13:51:39.887,51.0,53.0,28.000,27.697,1743.0,1730.0,2629,4743,
19.4.2026,13:51:40.103,51.0,53.0,28.000,27.728,1756.0,1730.0,2629,4743,
19.4.2026,13:51:40.305,51.0,53.0,27.000,27.639,298.0,1730.0,2629,4743,
19.4.2026,13:51:40.507,51.0,53.0,27.000,27.634,1756.0,1728.0,2629,4743,
19.4.2026,13:51:40.708,52.0,53.0,27.000,27.502,1745.0,1730.0,2629,4743,
19.4.2026,13:51:40.908,52.0,54.0,27.000,27.702,1756.0,1730.0,2629,4743,
19.4.2026,13:51:41.112,51.0,53.0,27.000,27.890,1756.0,1728.0,2629,4743,
19.4.2026,13:51:41.315,51.0,53.0,27.000,27.713,1757.0,1730.0,2629,4743,
19.4.2026,13:51:41.515,52.0,53.0,27.000,27.417,1757.0,1730.0,2629,4743,
19.4.2026,13:51:41.719,52.0,53.0,27.000,27.401,1754.0,1730.0,2629,4743,
19.4.2026,13:51:41.919,51.0,54.0,27.000,27.539,1756.0,1728.0,2629,4743,
19.4.2026,13:51:42.135,51.0,53.0,27.000,27.495,1756.0,1730.0,2629,4743,
19.4.2026,13:51:42.324,51.0,53.0,27.000,27.686,300.0,1728.0,2629,4743,
19.4.2026,13:51:42.541,52.0,53.0,27.000,27.589,1756.0,1730.0,2629,4743,
19.4.2026,13:51:42.742,51.0,53.0,27.000,27.725,1753.0,1728.0,2629,4743,
19.4.2026,13:51:42.942,52.0,53.0,27.000,27.670,1756.0,1728.0,2629,4743,
19.4.2026,13:51:43.146,52.0,53.0,27.000,27.663,1756.0,1728.0,2629,4743,
19.4.2026,13:51:43.347,51.0,53.0,27.000,27.714,1756.0,1728.0,2629,4743,
19.4.2026,13:51:43.547,51.0,53.0,27.000,27.648,1756.0,1728.0,2629,4743,
19.4.2026,13:51:43.746,51.0,53.0,27.000,27.550,1755.0,1730.0,2629,4743,
19.4.2026,13:51:43.949,52.0,53.0,27.000,27.649,1756.0,1730.0,2629,4743,
19.4.2026,13:51:44.167,51.0,53.0,27.000,27.618,1756.0,1728.0,2629,4743,
19.4.2026,13:51:44.384,52.0,53.0,27.000,27.601,1756.0,1730.0,2629,4743,
19.4.2026,13:51:44.587,51.0,53.0,27.000,27.688,1753.0,1728.0,2629,4743,
19.4.2026,13:51:44.788,51.0,53.0,27.000,27.656,1757.0,1730.0,2629,4743,
19.4.2026,13:51:44.991,51.0,53.0,27.000,27.790,1756.0,1728.0,2629,4743,
19.4.2026,13:51:45.190,51.0,53.0,28.000,27.969,1756.0,1730.0,2629,4743,
19.4.2026,13:51:45.393,52.0,53.0,27.000,28.019,1734.0,1728.0,2629,4743,
19.4.2026,13:51:45.595,52.0,53.0,27.000,27.834,1757.0,1730.0,2629,4743,
19.4.2026,13:51:45.795,51.0,53.0,27.000,27.838,1750.0,1730.0,2629,4743,
19.4.2026,13:51:45.996,52.0,53.0,27.000,27.731,1756.0,1730.0,2629,4743,
19.4.2026,13:51:46.201,52.0,54.0,28.000,27.827,1754.0,1728.0,2629,4743,
19.4.2026,13:51:46.404,52.0,53.0,27.000,27.790,1756.0,1730.0,2629,4743,
19.4.2026,13:51:46.606,52.0,54.0,27.000,27.725,1755.0,1728.0,2629,4743,
19.4.2026,13:51:46.808,52.0,53.0,27.000,27.859,1728.0,1730.0,2629,4743,
19.4.2026,13:51:47.027,52.0,54.0,28.000,27.932,1756.0,1730.0,2629,4743,
19.4.2026,13:51:47.226,52.0,54.0,27.000,27.981,1756.0,1730.0,2629,4743,
19.4.2026,13:51:47.429,51.0,54.0,27.000,27.897,1756.0,1730.0,2629,4743,
19.4.2026,13:51:47.632,52.0,53.0,27.000,27.925,1756.0,1728.0,2629,4743,
19.4.2026,13:51:47.834,52.0,54.0,27.000,27.880,1756.0,1730.0,2629,4743,
19.4.2026,13:51:48.041,51.0,53.0,27.000,27.824,1714.0,1730.0,2629,4743,
19.4.2026,13:51:48.242,51.0,53.0,27.000,27.938,1755.0,1730.0,2629,4743,
19.4.2026,13:51:48.443,51.0,53.0,27.000,27.845,1749.0,1728.0,2629,4743,
19.4.2026,13:51:48.646,52.0,54.0,27.000,27.817,1755.0,1730.0,2629,4743,
19.4.2026,13:51:48.846,51.0,53.0,28.000,27.843,1756.0,1728.0,2629,4743,
19.4.2026,13:51:49.047,52.0,53.0,27.000,28.006,1756.0,1728.0,2629,4743,
19.4.2026,13:51:49.254,52.0,53.0,27.000,27.923,1756.0,1728.0,2629,4743,
19.4.2026,13:51:49.450,51.0,53.0,27.000,28.045,1756.0,1730.0,2629,4743,
19.4.2026,13:51:49.666,52.0,54.0,27.000,27.903,1756.0,1728.0,2629,4743,
19.4.2026,13:51:49.869,51.0,53.0,28.000,27.912,1755.0,1728.0,2629,4743,
19.4.2026,13:51:50.070,52.0,54.0,27.000,27.809,1742.0,1730.0,2629,4743,
19.4.2026,13:51:50.275,52.0,53.0,28.000,27.845,1756.0,1728.0,2629,4743,
19.4.2026,13:51:50.474,51.0,53.0,28.000,27.848,1755.0,1730.0,2629,4743,
19.4.2026,13:51:50.674,51.0,53.0,27.000,27.845,1756.0,1728.0,2629,4743,
19.4.2026,13:51:50.873,51.0,53.0,27.000,27.721,1756.0,1730.0,2629,4743,
19.4.2026,13:51:51.076,52.0,53.0,27.000,27.833,1747.0,1728.0,2629,4743,
19.4.2026,13:51:51.278,52.0,53.0,27.000,27.801,1756.0,1730.0,2629,4743,
19.4.2026,13:51:51.483,51.0,53.0,27.000,27.906,1757.0,1728.0,2629,4743,
19.4.2026,13:51:51.684,52.0,53.0,27.000,27.774,1752.0,1728.0,2629,4743,
19.4.2026,13:51:51.886,52.0,53.0,27.000,27.670,1756.0,1730.0,2629,4743,
19.4.2026,13:51:52.106,51.0,53.0,28.000,27.746,1753.0,1730.0,2629,4743,
19.4.2026,13:51:52.305,52.0,53.0,27.000,27.891,1756.0,1730.0,2629,4743,
19.4.2026,13:51:52.505,51.0,53.0,28.000,27.862,1755.0,1730.0,2629,4743,
19.4.2026,13:51:52.710,52.0,53.0,27.000,28.082,1757.0,1730.0,2629,4743,
19.4.2026,13:51:52.911,51.0,53.0,28.000,27.969,1756.0,1730.0,2629,4743,
19.4.2026,13:51:53.111,51.0,54.0,27.000,27.828,1748.0,1730.0,2629,4743,
19.4.2026,13:51:53.314,51.0,53.0,28.000,27.754,1756.0,1730.0,2629,4743,
19.4.2026,13:51:53.514,52.0,53.0,28.000,28.175,1756.0,1730.0,2629,4743,
19.4.2026,13:51:53.716,51.0,53.0,27.000,27.941,1756.0,1728.0,2629,4743,
19.4.2026,13:51:53.919,52.0,53.0,27.000,27.670,1755.0,1730.0,2629,4743,
19.4.2026,13:51:54.137,51.0,53.0,27.000,27.623,1755.0,1730.0,2629,4743,
19.4.2026,13:51:54.354,52.0,53.0,27.000,27.837,1756.0,1730.0,2629,4743,
19.4.2026,13:51:54.556,51.0,53.0,27.000,27.828,1755.0,1728.0,2629,4743,
19.4.2026,13:51:54.759,51.0,53.0,27.000,27.753,1745.0,1730.0,2629,4743,
19.4.2026,13:51:54.961,51.0,53.0,27.000,27.615,1756.0,1730.0,2629,4743,
19.4.2026,13:51:55.162,52.0,53.0,27.000,27.662,1743.0,1730.0,2629,4743,
19.4.2026,13:51:55.362,52.0,54.0,27.000,27.774,1756.0,1730.0,2629,4743,
19.4.2026,13:51:55.563,52.0,54.0,27.000,27.482,1757.0,1730.0,2629,4743,
19.4.2026,13:51:55.764,52.0,53.0,27.000,27.642,1757.0,1730.0,2629,4743,
19.4.2026,13:51:55.967,52.0,54.0,27.000,27.612,1757.0,1730.0,2629,4743,
19.4.2026,13:51:56.170,52.0,53.0,27.000,27.503,1753.0,1730.0,2629,4743,
19.4.2026,13:51:56.371,51.0,53.0,27.000,27.630,1756.0,1730.0,2629,4743,
19.4.2026,13:51:56.576,52.0,53.0,27.000,27.604,1754.0,1728.0,2629,4743,
19.4.2026,13:51:56.781,52.0,53.0,27.000,27.727,1756.0,1728.0,2629,4743,
19.4.2026,13:51:56.982,52.0,53.0,27.000,27.638,1756.0,1728.0,2629,4743,
19.4.2026,13:51:57.197,52.0,54.0,28.000,27.768,1752.0,1728.0,2629,4743,
19.4.2026,13:51:57.404,52.0,53.0,27.000,27.886,1757.0,1730.0,2629,4743,
19.4.2026,13:51:57.606,52.0,54.0,27.000,27.784,1755.0,1730.0,2629,4743,
19.4.2026,13:51:57.808,52.0,53.0,28.000,27.959,1756.0,1730.0,2629,4743,
19.4.2026,13:51:58.026,52.0,54.0,27.000,27.915,1756.0,1728.0,2629,4743,
19.4.2026,13:51:58.227,51.0,53.0,27.000,27.673,1756.0,1728.0,2629,4743,
19.4.2026,13:51:58.431,52.0,54.0,27.000,27.749,1734.0,1730.0,2629,4743,
19.4.2026,13:51:58.633,51.0,53.0,27.000,27.748,1755.0,1728.0,2629,4743,
19.4.2026,13:51:58.831,52.0,54.0,27.000,27.657,1749.0,1728.0,2629,4743,
19.4.2026,13:51:59.034,52.0,54.0,27.000,27.719,1756.0,1730.0,2629,4743,
19.4.2026,13:51:59.236,52.0,53.0,27.000,27.690,1754.0,1728.0,2629,4743,
19.4.2026,13:51:59.439,52.0,53.0,27.000,27.772,1757.0,1730.0,2629,4743,
19.4.2026,13:51:59.641,52.0,53.0,27.000,27.783,1754.0,1730.0,2629,4743,
19.4.2026,13:51:59.842,52.0,53.0,28.000,28.128,1756.0,1730.0,2629,4743,
19.4.2026,13:52:0.043,51.0,54.0,28.000,28.042,1756.0,1730.0,2629,4743,
19.4.2026,13:52:0.261,52.0,53.0,27.000,27.782,1756.0,1730.0,2629,4743,
19.4.2026,13:52:0.478,52.0,53.0,27.000,27.732,1746.0,1730.0,2629,4743,
19.4.2026,13:52:0.679,52.0,54.0,27.000,27.726,1756.0,1730.0,2629,4743,
