Date,Time,"GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Power (Total) [W]","GPU Rail Powers (avg) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Memory Usage [%]","GPU D3D Memory Dedicated [MB]",
25.4.2026,11:45:41.496,54.0,63.1,52.783,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:41.709,54.0,63.0,52.762,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:41.906,54.0,63.0,52.679,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:42.114,54.0,63.1,52.582,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:42.313,54.0,63.1,52.582,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:42.511,54.0,63.1,52.638,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:42.715,54.0,63.0,52.549,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:42.927,54.0,63.1,52.406,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:43.123,54.0,63.1,52.764,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:43.328,54.0,63.2,52.780,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:43.528,54.0,63.0,52.535,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:43.742,54.0,63.1,52.779,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:43.935,54.0,63.1,52.472,0.000,480.0,202.5,12.8,826,
25.4.2026,11:45:44.146,54.0,63.0,52.731,0.000,480.0,202.5,12.8,826,
25.4.2026,11:45:44.343,54.0,63.1,53.126,0.000,480.0,202.5,12.8,826,
25.4.2026,11:45:44.551,54.0,63.0,52.769,0.000,480.0,202.5,12.8,826,
25.4.2026,11:45:44.749,54.0,63.1,53.176,0.000,465.0,202.5,12.8,826,
25.4.2026,11:45:44.955,54.0,63.1,53.275,0.000,465.0,202.5,12.8,826,
25.4.2026,11:45:45.158,54.0,63.1,53.194,0.000,450.0,202.5,12.8,826,
25.4.2026,11:45:45.363,54.0,63.2,52.498,0.000,450.0,202.5,12.8,826,
25.4.2026,11:45:45.558,54.0,63.1,52.701,0.000,450.0,202.5,12.8,826,
25.4.2026,11:45:45.765,54.0,63.0,52.714,0.000,450.0,202.5,12.8,826,
25.4.2026,11:45:45.964,54.0,63.2,52.512,0.000,450.0,202.5,12.8,826,
25.4.2026,11:45:46.170,54.0,63.2,52.517,0.000,450.0,202.5,12.8,826,
25.4.2026,11:45:46.374,54.0,63.1,52.747,0.000,465.0,202.5,12.8,826,
25.4.2026,11:45:46.577,54.0,63.0,52.481,0.000,465.0,202.5,12.8,826,
25.4.2026,11:45:46.778,54.0,63.0,52.777,0.000,495.0,202.5,12.8,826,
25.4.2026,11:45:46.983,54.0,63.0,52.798,0.000,510.0,202.5,12.8,826,
25.4.2026,11:45:47.189,54.0,62.9,52.624,0.000,510.0,202.5,12.8,826,
25.4.2026,11:45:47.389,54.0,63.1,52.596,0.000,510.0,202.5,12.8,826,
25.4.2026,11:45:47.603,54.0,63.0,52.579,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:47.800,54.0,63.1,52.638,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:47.997,54.0,63.1,52.670,0.000,540.0,202.5,12.8,826,
25.4.2026,11:45:48.201,54.0,63.2,52.762,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:48.404,54.0,63.1,52.807,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:48.610,54.0,63.1,52.589,0.000,570.0,202.5,12.8,826,
25.4.2026,11:45:48.815,54.1,63.0,52.633,0.000,570.0,202.5,12.8,826,
25.4.2026,11:45:49.018,54.1,63.1,52.953,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:49.218,54.0,63.1,53.160,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:49.419,54.1,63.1,52.983,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:49.625,54.1,63.2,53.006,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:49.828,54.0,63.1,52.774,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:50.029,54.0,63.1,52.715,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:50.231,54.0,63.1,52.895,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:50.439,54.0,63.1,52.566,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:50.638,54.0,63.1,52.855,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:50.846,54.0,63.2,53.148,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:51.050,54.0,63.1,53.217,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:51.250,54.1,63.2,52.968,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:51.452,54.1,63.1,52.983,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:51.655,54.1,63.1,52.672,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:51.872,54.1,63.1,52.507,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:52.058,54.0,63.1,52.535,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:52.270,54.0,63.1,52.679,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:52.471,54.0,63.1,52.597,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:52.681,54.0,63.1,52.521,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:52.873,54.1,63.2,52.509,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:53.080,54.1,63.1,52.491,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:53.284,54.0,63.2,52.560,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:53.482,54.0,63.0,52.768,0.000,600.0,202.5,12.8,826,
25.4.2026,11:45:53.683,54.0,63.0,52.768,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:53.889,54.0,63.0,52.743,0.000,585.0,202.5,12.8,826,
25.4.2026,11:45:54.093,54.1,63.2,52.444,0.000,570.0,202.5,12.8,826,
25.4.2026,11:45:54.293,54.0,63.0,52.780,0.000,570.0,202.5,12.8,826,
25.4.2026,11:45:54.499,54.1,63.1,52.787,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:54.707,54.0,63.1,52.732,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:54.906,54.1,63.1,52.452,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:55.109,54.1,63.1,52.789,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:55.309,54.1,63.2,52.581,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:55.514,54.0,63.1,52.491,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:55.720,54.0,63.1,52.536,0.000,540.0,202.5,12.8,826,
25.4.2026,11:45:55.922,54.0,63.1,52.521,0.000,540.0,202.5,12.8,826,
25.4.2026,11:45:56.124,54.1,63.1,52.569,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:56.325,54.1,63.1,52.818,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:56.532,54.0,63.2,52.555,0.000,525.0,202.5,12.8,826,
25.4.2026,11:45:56.739,54.0,63.2,52.727,0.000,510.0,202.5,12.8,826,
25.4.2026,11:45:56.941,54.1,63.2,53.176,0.000,510.0,202.5,12.8,826,
25.4.2026,11:45:57.146,54.1,63.2,53.402,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:57.342,54.1,63.2,53.511,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:57.542,54.0,63.2,53.404,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:57.751,54.1,63.1,53.256,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:57.958,54.1,63.2,53.231,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:58.159,54.1,63.1,52.554,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:58.364,54.1,63.1,52.535,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:58.559,54.1,63.2,52.583,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:58.767,54.1,63.2,52.603,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:58.969,54.1,63.2,52.553,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:59.175,54.1,63.2,52.792,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:59.370,54.1,63.2,52.863,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:59.574,54.1,63.2,52.531,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:59.788,54.1,63.2,52.569,0.000,555.0,202.5,12.8,826,
25.4.2026,11:45:59.979,54.1,63.2,52.749,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:0.195,54.0,63.1,52.445,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:0.398,54.0,63.1,52.696,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:0.594,54.1,63.1,52.478,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:0.797,54.0,63.1,52.434,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:1.003,54.1,63.2,52.565,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:1.204,54.1,63.1,52.888,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:1.406,54.1,63.2,52.510,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:1.618,54.1,63.1,52.765,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:1.808,54.1,63.2,52.924,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:2.010,54.1,63.2,52.637,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:2.216,54.1,63.2,53.037,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:2.426,54.0,63.2,52.769,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:2.624,54.1,63.1,52.852,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:2.824,54.1,63.1,52.737,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:3.029,54.0,63.2,52.678,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:3.232,54.0,63.2,52.592,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:3.436,54.0,63.2,53.123,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:3.640,54.0,63.2,53.219,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:3.851,54.0,63.2,52.722,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:4.042,54.0,63.2,52.569,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:4.250,54.1,63.2,52.810,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:4.452,54.0,63.1,52.667,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:4.652,54.1,63.1,52.906,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:4.859,54.1,63.2,52.792,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:5.059,54.1,63.1,52.509,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:5.267,54.1,63.1,52.461,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:5.467,54.1,63.2,52.517,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:5.667,54.0,63.1,52.538,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:5.874,54.0,63.2,52.465,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:6.074,54.0,63.2,52.465,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:6.287,54.0,63.2,52.617,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:6.479,54.1,63.2,52.457,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:6.683,54.1,63.1,52.556,0.000,450.0,202.5,12.8,826,
25.4.2026,11:46:6.887,54.0,63.2,52.591,0.000,450.0,202.5,12.8,826,
25.4.2026,11:46:7.093,54.1,63.1,52.524,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:7.295,54.0,63.2,52.484,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:7.501,54.1,63.1,52.552,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:7.701,54.1,63.2,52.400,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:7.906,54.1,63.1,52.613,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:8.113,54.1,63.2,52.555,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:8.309,54.1,63.1,52.691,0.000,465.0,202.5,12.8,826,
25.4.2026,11:46:8.515,54.1,63.2,52.769,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:8.725,54.1,63.2,52.551,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:8.927,54.1,63.2,52.834,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:9.121,54.1,63.2,52.738,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:9.334,54.1,63.4,53.111,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:9.536,54.1,63.2,52.891,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:9.732,54.1,63.2,52.582,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:9.932,54.1,63.2,53.536,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:10.139,54.1,63.2,52.565,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:10.340,54.1,63.2,53.533,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:10.542,54.1,63.2,53.161,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:10.755,54.1,63.1,53.327,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:10.954,54.1,63.1,52.575,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:11.158,54.1,63.1,52.682,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:11.366,54.1,63.2,52.547,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:11.560,54.1,63.2,52.762,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:11.761,54.1,63.2,52.813,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:11.966,54.1,63.2,52.511,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:12.171,54.1,63.2,52.590,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:12.379,54.1,63.2,52.514,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:12.576,54.1,63.2,52.462,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:12.782,54.1,63.3,52.541,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:12.981,54.1,63.2,52.506,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:13.185,54.1,63.2,52.495,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:13.393,54.1,63.1,52.889,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:13.589,54.1,63.2,53.045,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:13.792,54.1,63.2,52.777,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:13.995,54.1,63.2,52.635,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:14.203,54.1,63.1,53.068,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:14.414,54.1,63.2,52.762,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:14.615,54.1,63.2,52.652,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:14.810,54.1,63.2,52.797,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:15.014,54.1,63.2,52.537,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:15.217,54.1,63.1,52.542,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:15.429,54.1,63.2,52.701,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:15.621,54.1,63.2,53.137,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:15.825,54.1,63.2,52.739,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:16.036,54.1,63.1,52.806,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:16.231,54.1,63.1,52.806,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:16.435,54.1,63.2,52.663,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:16.640,54.1,63.2,52.781,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:16.838,54.1,63.2,53.004,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:17.049,54.1,63.2,52.900,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:17.246,54.1,63.3,53.020,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:17.455,54.1,63.2,52.993,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:17.661,54.1,63.2,52.749,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:17.855,54.1,63.1,52.543,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:18.059,54.1,63.1,52.739,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:18.267,54.1,63.2,52.431,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:18.470,54.1,63.2,52.558,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:18.676,54.1,63.1,52.576,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:18.871,54.1,63.1,52.589,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:19.075,54.1,63.1,52.693,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:19.289,54.1,63.2,52.630,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:19.485,54.1,63.2,52.775,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:19.689,54.1,63.2,52.801,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:19.887,54.2,63.2,52.746,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:20.095,54.2,63.2,52.791,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:20.308,54.2,63.2,52.687,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:20.501,54.2,63.2,52.577,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:20.707,54.2,63.2,52.513,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:20.904,54.2,63.2,52.878,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:21.109,54.2,63.3,52.798,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:21.315,54.2,63.2,52.844,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:21.516,54.1,63.2,52.945,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:21.717,54.2,63.2,53.012,0.000,585.0,202.5,12.8,826,
25.4.2026,11:46:21.920,54.2,63.3,53.222,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:22.127,54.2,63.2,52.869,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:22.330,54.2,63.3,52.858,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:22.536,54.2,63.2,52.504,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:22.737,54.2,63.3,53.352,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:22.936,54.2,63.2,53.778,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:23.144,54.2,63.2,53.411,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:23.343,54.2,63.2,53.433,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:23.541,54.1,63.2,52.517,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:23.752,54.2,63.2,52.545,0.000,555.0,202.5,12.8,826,
25.4.2026,11:46:23.953,54.2,63.3,52.551,0.000,555.0,202.5,12.8,826,
25.4.2026,11:46:24.161,54.1,63.2,52.695,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:24.355,54.2,63.2,52.591,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:24.560,54.1,63.3,52.561,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:24.769,54.2,63.2,52.795,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:24.969,54.2,63.2,52.476,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:25.167,54.2,63.2,52.667,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:25.385,54.2,63.3,52.668,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:25.576,54.2,63.2,52.638,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:25.778,54.2,63.3,52.805,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:25.983,54.2,63.2,52.759,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:26.184,54.1,63.2,52.666,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:26.390,54.2,63.2,52.818,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:26.592,54.1,63.2,52.480,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:26.801,54.2,63.2,52.788,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:26.996,54.2,63.2,52.761,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:27.204,54.2,63.2,52.839,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:27.404,54.2,63.3,52.765,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:27.616,54.2,63.3,52.551,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:27.808,54.2,63.2,52.551,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:28.018,54.1,63.2,52.706,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:28.218,54.1,63.2,52.656,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:28.420,54.2,63.3,52.618,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:28.625,54.2,63.3,52.650,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:28.832,54.2,63.1,52.538,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:29.027,54.2,63.2,53.221,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:29.234,54.2,63.3,52.521,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:29.436,54.2,63.2,52.916,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:29.640,54.2,63.3,52.756,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:29.840,54.1,63.2,53.415,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:30.046,54.2,63.2,53.406,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:30.245,54.2,63.3,52.709,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:30.454,54.2,63.1,52.785,0.000,495.0,202.5,12.8,826,
25.4.2026,11:46:30.653,54.2,63.2,52.895,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:30.858,54.2,63.2,52.621,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:31.059,54.2,63.3,52.656,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:31.261,54.2,63.2,52.807,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:31.464,54.2,63.2,52.577,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:31.670,54.2,63.3,52.606,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:31.870,54.2,63.2,52.799,0.000,480.0,202.5,12.8,826,
25.4.2026,11:46:32.082,54.2,63.4,52.609,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:32.280,54.2,63.3,52.781,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:32.484,54.2,63.3,52.592,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:32.683,54.2,63.4,52.563,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:32.904,54.2,63.2,52.530,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:33.090,54.2,63.2,52.661,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:33.294,54.2,63.3,53.071,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:33.502,54.2,63.3,52.756,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:33.704,54.2,63.2,52.889,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:33.907,54.2,63.2,52.829,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:34.112,54.2,63.3,52.678,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:34.308,54.2,63.2,53.249,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:34.513,54.2,63.3,52.511,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:34.715,54.2,63.4,53.079,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:34.922,54.2,63.3,53.175,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:35.122,54.1,63.2,52.889,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:35.329,54.2,63.3,53.232,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:35.530,54.2,63.3,53.169,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:35.733,54.2,63.3,52.750,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:35.937,54.2,63.3,52.558,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:36.144,54.2,63.4,52.510,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:36.344,54.2,63.3,52.906,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:36.545,54.2,63.3,52.494,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:36.747,54.2,63.4,52.657,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:36.953,54.2,63.3,52.495,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:37.160,54.2,63.5,52.514,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:37.354,54.2,63.3,52.780,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:37.559,54.2,63.3,52.611,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:37.761,54.2,63.4,52.743,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:37.969,54.2,63.3,52.505,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:38.178,54.2,63.4,52.512,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:38.373,54.2,63.3,52.705,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:38.583,54.2,63.3,52.768,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:38.780,54.2,63.4,53.051,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:38.986,54.2,63.3,52.431,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:39.188,54.2,63.4,52.836,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:39.390,54.2,63.3,52.569,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:39.598,54.2,63.4,52.686,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:39.794,54.2,63.4,52.544,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:40.007,54.2,63.4,52.699,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:40.210,54.2,63.4,52.699,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:40.404,54.2,63.4,52.949,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:40.608,54.2,63.3,52.575,0.000,570.0,202.5,12.8,826,
25.4.2026,11:46:40.809,54.2,63.4,52.587,0.000,540.0,202.5,12.8,826,
25.4.2026,11:46:41.016,54.2,63.5,52.656,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:41.219,54.2,63.3,52.543,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:41.423,54.2,63.4,52.550,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:41.630,54.2,63.2,52.735,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:41.829,54.2,63.5,52.954,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:42.031,54.2,63.3,53.228,0.000,510.0,202.5,12.8,826,
25.4.2026,11:46:42.238,54.2,63.4,53.215,0.000,525.0,202.5,12.8,826,
25.4.2026,11:46:42.435,54.2,63.3,52.657,0.000,525.0,202.5,12.8,826,
